trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
695,False,"{'a': 0.349537223992568, 'e': 0.49907444798513595}",25,12,-39.39251397057215,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
696,False,"{'a': 0.3492878114956083, 'e': 0.49857562299121655}",20,4,-27.166309397013404,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
697,False,"{'a': 0.3490386482864808, 'e': 0.4980772965729616}",20,11,13.27808253513326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.34878973411602243, 'e': 0.49757946823204485}",20,7,-46.43547579214396,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
699,False,"{'a': 0.34854106873531887, 'e': 0.49708213747063773}",30,0,-132.02016435696032,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
700,False,"{'a': 0.3482926518957048, 'e': 0.4965853037914095}",25,7,-35.827257291249346,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
701,False,"{'a': 0.34804448334876326, 'e': 0.49608896669752645}",20,9,19.267753849304814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.34779656284632576, 'e': 0.49559312569265146}",35,18,8.491856002128722,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
703,False,"{'a': 0.34754889014047174, 'e': 0.4950977802809434}",20,12,1.4331984890371756,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.34730146498352854, 'e': 0.494602929967057}",25,1,4.477356924384424,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
705,False,"{'a': 0.34705428712807085, 'e': 0.49410857425614174}",30,12,-32.167335154784766,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
706,False,"{'a': 0.34680735632692095, 'e': 0.4936147126538419}",20,13,-4.94612973933189,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.3465606723331479, 'e': 0.4931213446662958}",20,7,-46.73425754696353,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
708,False,"{'a': 0.34631423490006774, 'e': 0.49262846980013547}",25,0,-138.7521311113106,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
709,False,"{'a': 0.346068043781243, 'e': 0.492136087562486}",20,0,-35.629714125556795,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
710,False,"{'a': 0.3458220987304826, 'e': 0.49164419746096516}",25,10,-13.254851601651012,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
711,False,"{'a': 0.3455763995018414, 'e': 0.4911527990036827}",25,11,24.645710798645535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.3453309458496201, 'e': 0.4906618916992402}",20,0,-6.050058707369269,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
713,False,"{'a': 0.34508573752836513, 'e': 0.49017147505673025}",20,3,16.824255287258413,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.3448407742928681, 'e': 0.4896815485857362}",20,6,-13.085475011577245,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
715,False,"{'a': 0.3445960558981658, 'e': 0.48919211179633154}",25,9,-2.0673015967921673,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.34435158209953975, 'e': 0.4887031641990795}",25,13,-14.734932962989841,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
717,False,"{'a': 0.3441073526525162, 'e': 0.48821470530503236}",25,7,-28.48569535606136,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
718,False,"{'a': 0.3438633673128656, 'e': 0.4877267346257312}",30,17,-15.466870560353037,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
719,False,"{'a': 0.34361962583660266, 'e': 0.4872392516732053}",30,16,12.940792518488902,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.34337612797998585, 'e': 0.4867522559599717}",25,10,-30.775377790377036,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
721,False,"{'a': 0.34313287349951727, 'e': 0.4862657469990346}",25,8,-23.04513322469291,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
722,False,"{'a': 0.3428898621519425, 'e': 0.485779724303885}",30,19,20.476842928708162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.3426470936942501, 'e': 0.4852941873885002}",20,12,-7.7410323112689206,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
724,False,"{'a': 0.3424045678836717, 'e': 0.4848091357673433}",30,7,0.9498026905438841,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
725,False,"{'a': 0.34216228447768127, 'e': 0.4843245689553625}",25,5,-0.8002299424194375,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
726,False,"{'a': 0.3419202432339955, 'e': 0.48384048646799105}",20,12,3.9755825013306527,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.34167844391057317, 'e': 0.48335688782114633}",20,0,-30.732955537802283,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
728,False,"{'a': 0.34143688626561486, 'e': 0.48287377253122976}",25,0,-96.13350264571491,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
729,False,"{'a': 0.34119557005756296, 'e': 0.48239114011512596}",30,0,-44.24932761026669,"{0: 24, 1: 0, 2: 4, 3: 2, 4: 0}",0
730,False,"{'a': 0.3409544950451012, 'e': 0.48190899009020244}",20,12,-38.67740432492467,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
731,False,"{'a': 0.3407136609871546, 'e': 0.4814273219743092}",25,7,-14.013582199391532,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
732,False,"{'a': 0.34047306764288904, 'e': 0.48094613528577806}",25,0,-50.07948142730959,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
733,False,"{'a': 0.34023271477171113, 'e': 0.48046542954342225}",25,0,-26.42662499330988,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
734,False,"{'a': 0.33999260213326804, 'e': 0.47998520426653607}",35,13,-31.045489538906633,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
735,False,"{'a': 0.33975272948744706, 'e': 0.4795054589748941}",25,10,10.625870205670346,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.33951309659437556, 'e': 0.4790261931887511}",20,1,32.366737762627444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.33927370321442063, 'e': 0.4785474064288412}",20,5,-30.394906962313723,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 0}",1
738,False,"{'a': 0.3390345491081888, 'e': 0.4780690982163776}",25,19,8.485355077945067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.338795634036526, 'e': 0.4775912680730521}",20,5,23.896903562096366,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
